,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
1209,Anonymous,United Kingdom,1 night ·  February 2020,Couple,Not Available,Reviewed: 3 February 2020,Exceptional,Breakfast was excellent,Not Available,10
1210,Anonymous,United Kingdom,2 nights ·  January 2020,Family,Not Available,Reviewed: 18 January 2020,Superb,"Good hotel, big rooms, clean. Good breakfast. Good location.",The bar personnel seem a bit slow and unorganised. We had to ask twice for drinkd ordered or a plate or fork.,9.0
1211,Anonymous,Kuwait,9 nights ·  December 2019,Family,Not Available,Reviewed: 10 January 2020,Superb,"This is my 3rd stay in Hilton Canary Wharf, the room was VERY clean.. bed is comfortable and the staff was very friendly & helpful. One of my best hotels in London.",Not Available,9.2
1212,Anonymous,United Kingdom,2 nights ·  January 2020,Group,Not Available,Reviewed: 5 January 2020,Brilliant,"Lovely Hotel and excellent, friendly, professional staff",Nothing 😀,10
1213,Anonymous,United Kingdom,1 night ·  December 2019,Family,Not Available,Reviewed: 4 January 2020,Superb,"Staff were extremely helpful
Room was beautiful....very spacious and comfortable
Breakfast was excellent",Location slightly off the beaten track,9.2
1214,Anonymous,"Abkhazia, Georgia",1 night ·  January 2020,Couple,Not Available,Reviewed: 3 January 2020,Exceptional,Little treats as we were celebrating a birthday and an engagement!,Not Available,10
1215,Anonymous,United Kingdom,2 nights ·  January 2020,Family,Not Available,Reviewed: 3 January 2020,Superb,Sometimes slow to respond to requests,Not Available,9.0
1216,Anonymous,United Arab Emirates,8 nights ·  January 2020,Family,Not Available,Reviewed: 2 January 2020,Good,Clean and spacious rooms with very decent facilities,Customer service should be improved. Quality checks should run continuously to ensure standard of service is consistent,7.5
1217,Anonymous,Belgium,3 nights ·  December 2019,Group,Not Available,Reviewed: 29 December 2019,Exceptional,Staf,"Mid day restaurant quality unappropriated
Reachability & visibility during works",9.6
1218,Anonymous,Germany,2 nights ·  December 2019,Solo traveller,Not Available,Reviewed: 15 December 2019,Exceptional,Received a free room upgrade. Room was amazing and very clean.,Not Available,10
1219,Anonymous,United Kingdom,2 nights ·  December 2019,Group,Not Available,Reviewed: 15 December 2019,Good,Location is good- next to Jubilee line and restaurants .,You need to pay for WiFi ( it’s 2020 guys !),7.5
1220,Anonymous,United Kingdom,2 nights ·  December 2019,Couple,Not Available,Reviewed: 15 December 2019,Exceptional,"Receptionist was extremely nice, upgraded us to a suite from our double room which really made the trip special.",Not Available,10
1221,Anonymous,Saudi Arabia,7 nights ·  December 2019,Solo traveller,Not Available,Reviewed: 14 December 2019,Very good,The bathtub and shower is old,Not Available,8.0
1222,Anonymous,Singapore,1 night ·  December 2019,Couple,Not Available,Reviewed: 9 December 2019,Exceptional,Immaculate service and facilities,Not Available,9.6
1223,Anonymous,United Kingdom,2 nights ·  December 2019,Couple,Not Available,Reviewed: 7 December 2019,Exceptional,"This was right up to Hilton standard. Staff were great, food was great, hotel is great and the location is good because the Jubilee Line gets you into London really quickly.",Nothing negative to say,10
1224,Anonymous,United Kingdom,1 night ·  November 2019,Couple,Not Available,Reviewed: 24 November 2019,All ok,"Breakfast good,",Price,10
1225,Anonymous,United Kingdom,1 night ·  November 2019,Couple,Not Available,Reviewed: 24 November 2019,Very good,Staff were very friendly and I had a great omelette for breakfast .,"Damaged tile in the bathroom Room 415, needs replacing urgently .",8.0
1226,Anonymous,Belgium,3 nights ·  November 2019,Family,Not Available,Reviewed: 16 November 2019,Excellent family stay,"- Superb reception
- Excellent breakfast
- Room hygiene and eye for detail from the personnel was splendid
- Very child friendly
- We had a quite room on the upper floors, so no noise from the DLR and had a good sleep.","- Dinner in the restaurant could have been better for its price. In our experience, the meat was overcooked and we were missing things from the description on the menu. We did receive it after making a remark, but it was slightly cold then. That is the only remark we can make about this stay, otherwise certainly to be recommended.",8.0
1227,Anonymous,United Kingdom,2 nights ·  November 2019,Couple,Not Available,Reviewed: 4 November 2019,Exceptional,"Beautiful room with a view
V comfy bed and amazingly bathroom",We didn’t know the useful bridge from Canary Wharf Tube Station was closed but it’s only a minor detail,10
1228,Anonymous,United Kingdom,1 night ·  November 2019,Couple,Not Available,Reviewed: 2 November 2019,Good,"Location is great, carpark for £20.00/day is good.",They don’t provide biscuits for the morning tea which is really disappointing from a 4* hotel. At The Double Tree Hilton we have got some even on arrival at the reception and extra biscuits were offered during the day.,7.5
1229,Anonymous,United Kingdom,1 night ·  October 2019,Couple,Not Available,Reviewed: 27 October 2019,Exceptional,Everything,Not Available,10
1230,Anonymous,United Kingdom,2 nights ·  October 2019,Couple,Not Available,Reviewed: 21 October 2019,Exceptional,"Location, rooms ideal for the o2. Would stay here again :) breakfast was good - nice touch having flavoured water in reception :)",Nothing :),10
1231,Anonymous,United Kingdom,2 nights ·  October 2019,Couple,Not Available,Reviewed: 21 October 2019,Exceptional,Hotel staff location and room were excellent,Just that we were sent to another carpark which was not easy to find,10
1232,Anonymous,Ireland,3 nights ·  October 2019,Family,Not Available,Reviewed: 8 October 2019,Exceptional,"All the staff were friendly 
Especially the staff member that brought our extra bed to our room, he was very kind and helpful..",Not Available,10
1233,Anonymous,United Kingdom,1 night ·  October 2019,Solo traveller,Not Available,Reviewed: 3 October 2019,Fabulous,Staff where very nice... Parking on site at a reasonable price,"There was some food left in the fridge from whoever stayed befor me...
Bathroom sink had a few toothpaste stains",8.8
1234,Anonymous,United Kingdom,1 night ·  September 2019,Family,Not Available,Reviewed: 3 October 2019,Very good,location,lack of car parking,8.0
1235,Anonymous,United Kingdom,2 nights ·  September 2019,Group,Not Available,Reviewed: 26 September 2019,Exceptional,Great service - friendly staff,Not Available,10
1236,Anonymous,United Kingdom,3 nights ·  September 2019,Couple,Not Available,Reviewed: 17 September 2019,Excellent stay,"Very good location for transport links, only about 5 minute walk to jubilee line and DLR. Friendly helpful staff,clean modern hotel, good facilities.",Not Available,10
1237,Anonymous,United Kingdom,1 night ·  September 2019,Couple,Not Available,Reviewed: 15 September 2019,Superb,Good service,Poor car parking facilities. Difficult if travelling long distance and can not guarantee a space.,9.2
1238,Anonymous,Italy,1 night ·  September 2019,Solo traveller,Not Available,Reviewed: 14 September 2019,Very good,Canary Wharf is surprisingly well connected,Breakfast needs improvement... No real orange juice and terrible quality of scrambled eggs and coffee,8.3
1239,Anonymous,Hungary,1 night ·  September 2019,Family,Not Available,Reviewed: 12 September 2019,Exceptional,Breakfast was very nice and the waitresses were very attentive and polite.,Not Available,10
1240,Anonymous,United Kingdom,1 night ·  September 2019,Solo traveller,Not Available,Reviewed: 7 September 2019,Fabulous,Nice greeting. Comfy and clean,Not Available,8.8
1241,Anonymous,United Kingdom,1 night ·  August 2019,Family,Not Available,Reviewed: 29 August 2019,Superb,Breakfast amazing,Evening restaurant service poor,9.2
1242,Anonymous,Bangladesh,2 nights ·  August 2019,Family,Not Available,Reviewed: 21 August 2019,Fabulous,"Except price, all.",The room price was much. If it could be reduced.,8.8
1243,Anonymous,United Kingdom,1 night ·  August 2019,Family,Not Available,Reviewed: 20 August 2019,Exceptional,"Located in the heart of the docklands. Very close to the tube station, river boats and the 02. 
Lovely room overlooking the water with great facilities. 
Best breakfast I have had for a long time. 
Staff could not do enough for us to make our stay extra special.
I would def book to stay at this hotel again.",Nothing,9.6
1244,Anonymous,Luxembourg,7 nights ·  August 2019,Family,Not Available,Reviewed: 20 August 2019,Exceptional,"Good location, near to the underground",Nothing,10
1245,Anonymous,United Arab Emirates,6 nights ·  August 2019,Family,Not Available,Reviewed: 18 August 2019,Exceptional,Staff are very polite and cooperative,Nothing,10
1246,Anonymous,Spain,1 night ·  August 2019,Solo traveller,Not Available,Reviewed: 11 August 2019,Decent and economical,Well connected. The hotel is clean and comfortable. No thrills but spaceous and efficient. Enough more affordable and interesting alternatives to their restaurant nearby.,The immediate surroundings are not exactly thrilling,8.8
1247,Anonymous,United Kingdom,1 night ·  July 2019,Group,Not Available,Reviewed: 31 July 2019,Exceptional,"Great location within Canary Wharf, room was clean and of a good standard. Staff were pleasant and helpful when approached","Was charged a £70 security deposit which I wasn’t told about, as the staff had assured me it was only going to be £1",9.6
