,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
5364,Douglas,United Kingdom,Executive Double Room,3 nights ·  December 2018,Couple,"Reviewed: December 10, 2018",Now that we have experienced staying in Canary wharf on our next trip we will definitely book again.,"The location was perfect for us, not to far to travel each day. At Canary wharf you feel right at the heart of everything. The transport system is fantastic and easy to use. We were on the ninth floor of the hotel which gave us an excellent view of the surrounding area. It was fascinating in the morning watching the city waken up to daily life.","Not much we didn't like. The only thing that was strange was the layout at breakfast! I felt you had to walk back and forward for various things - the tea and coffee were at different ends of the room. 
The tea should have been away from the food section. Having said that the breakfast was excellent.",8.8
5365,Yaroslav,United Kingdom,Standard Single Room,1 night ·  December 2018,Solo traveler,"Reviewed: December 9, 2018",Clean and Comfortable Rooms at Reasonable Price,"Streamline booking via Booking.com, comfortable and clean room at the reasonable price.",The queue in reception is sometimes too slow; poor choice of the restaurants in the hotel itself (not a problem actually as Canary Wharf contains a lot of plcaes to eat anyway).,9.2
5366,Robert,United Kingdom,Standard Double Room without Window,1 night ·  December 2018,Couple,"Reviewed: December 9, 2018",Disappointing,Location,"Dirty, expensive and awful room",4.2
5367,Askpt,Ireland,Standard Single Room,2 nights ·  December 2018,Solo traveler,"Reviewed: December 9, 2018",Disappointing,"The quality of the rooms were terrible and I expected way better for the price I paid. I’ll book something closer to city centre with better conditions.
Staff was knocking the door around 9:00 and I tried to explain that I don’t have any “do not disturb” in my room and I needed one.
Not going there again.",Not Available,4.6
5368,Stephen,United Kingdom,Standard Double Room,1 night ·  December 2018,Couple,"Reviewed: December 9, 2018",Room window had no handle and blew open,Reception and bar area good,Rooms needs updating,5.0
5369,Junith,United Kingdom,Standard Double Room,2 nights ·  December 2018,Couple,"Reviewed: December 9, 2018",Don’t bother booking this place,Worst mistake for booking this place. Ever,EverthingDith,2.5
5370,Daniel,United Kingdom,Standard Double Room,1 night ·  December 2018,Group,"Reviewed: December 9, 2018",Excellent,"Although it say free wifi, that's only in public areas. GBP 7.00 per day in your room.",Not Available,8.8
5371,Dean,United Kingdom,Standard Double Room,1 night ·  December 2018,Solo traveler,"Reviewed: December 9, 2018",Never go back,Room was freezing as window didn’t shut properly,Not Available,2.9
5372,Bradley,Spain,Standard Double Room without Window,1 night ·  December 2018,Couple,"Reviewed: December 9, 2018",Disappointing,Location was ok for one night but it’s very hectic,"From the outside it looks like really fancy but upon entry it’s the complete opposite, the lobby is alright but the rooms are very very dated with the furniture almost classing as antique. Bed is really hard and that was a so called “upgraded room” wouldn’t like to see the normal one.",4.2
5373,Damien,United Kingdom,Standard Single Room,1 night ·  November 2018,Solo traveler,"Reviewed: December 9, 2018",Disappointing,Location,The archaic method of checking in. Over 40mins in the check in queue. Lots of staff just terrible process - all paper based and stapling going on.,4.6
5374,Irene,United Kingdom,Standard Double Room,1 night ·  December 2018,Group,"Reviewed: December 9, 2018","Brilliant location, good hotel just a little tired",Comfortable bed. Lovely room. Very good breakfast.,"Booked a room for friends, their room smelt of smoke. Although they complained and were told it would be refreshed nothing was done.",8.8
5375,Peter,United Kingdom,Standard Double Room,1 night ·  December 2018,Couple,"Reviewed: December 8, 2018",Stay at the Britannia,Close for travel to o2,The bath plug was stuck and despite reminders to staff not repaired.,4.6
5376,Helen,United Kingdom,Standard Double Room,1 night ·  December 2018,Couple,"Reviewed: December 8, 2018",It was an awful room . Towels disgusting . Hardly any toilet in room . And mice in bar and breakfast,We liked the main entrance . We also liked the manager & assistant manager on the 8/12/18,We didn’t like our most unfriendly member of staff booking us in . He was most unhelpful & he didn’t speak to us unless we spoke & just spoke when asking us to sign . Didn’t even give us eye contact . It spoilt our arrival,3.8
5377,Andreas,Germany,Standard Double Room,2 nights ·  December 2018,Solo traveler,"Reviewed: December 8, 2018",Disappointing,Staff was polite and gentle. Nice view to the Thamse from Breakfast room. Bar was okay.,"unlimited wifi = extra 7 Pounds a day, A/C and TV didn't work at all. very low quality beds, even in an Executive Room. Carpet was partly very disgusting. The Hotel needs way better maintenance!!!",4.6
5378,Timothy,United Kingdom,Standard Twin Room,1 night ·  December 2018,Couple,"Reviewed: December 7, 2018",Excellent,Very comfortable bed. Excellent breakfast. Easy access for car parking. Only 5minutes walk to Canary Wharf tube.,The bath towels very thin and rough.,8.8
5379,Spencer53,United Kingdom,Standard Single Room,1 night ·  December 2018,Solo traveler,"Reviewed: December 7, 2018",Necessary,"Location , price",People laid out in the Lounge on settees sleeping. Prostitutes on the hotel steps,4.6
5380,Lee,United Kingdom,Standard Twin Room,1 night ·  November 2018,Couple,"Reviewed: December 7, 2018",Disappointing,Ok,The hotel room was really hot. Did try to turn the heat down and would not work. The bed and pillows were really hard. Not much sleep and just wanted to leave and go home,4.6
5381,Neale,United Kingdom,Executive Double Room,1 night ·  December 2018,Group,"Reviewed: December 7, 2018",Disappointing,Location,Mice running around the bar....,4.2
5382,Doreen,United Kingdom,Executive Double Room,4 nights ·  December 2018,Solo traveler,"Reviewed: December 7, 2018",Never to go back there again,Nothing was horrible,Terrible hotel need lots of updating and safety wiring,3.3
5383,Lawrence,United Kingdom,Standard Double Room,1 night ·  November 2018,Couple,"Reviewed: December 6, 2018",Very Good,Very good price for a hotel in Canary Wharf. Much cheaper than others. Food was good as were the staff,Could do with a lick of paint,8.3
5384,Kay,United Kingdom,Standard Double Room without Window,2 nights ·  December 2018,Couple,"Reviewed: December 6, 2018",Very Good,The nice reception person upgraded us as we arrived early and needed a shower as our bathroom was being redone. Our room wasn't ready so we were upgraded to a room with a window. I really appreciate this. It was a lovely gesture.,Not Available,8.3
5385,Nicholas,United Kingdom,Standard Double Room without Window,1 night ·  December 2018,Solo traveler,"Reviewed: December 6, 2018",Very Poor,Nothing,"Wanted to charge £20 just for a window in the room, no toilet roll on the room and had not been cleaned properly as there was half used shampoo bottle on the floor. Cupboard had a broken handle, and wanted to charge £7 for internet in the room, stay in London often for work will never stay in that hotel ever again. Made it clear to staff about state of room and they didn’t care. Charge champagne prices for lemonade hotel",2.9
5386,Svetlana,Italy,Standard Double Room without Window,2 nights ·  December 2018,Solo traveler,"Reviewed: December 5, 2018",Excellent,Location and friendly staff,"No wifi in rooms, not good cleaning",8.8
5387,David,United Kingdom,Standard Single Room,1 night ·  December 2018,Solo traveler,"Reviewed: December 5, 2018",Stay here as a last resort.,Nothing.,Everything.,4.2
5388,Danielle,United Kingdom,Standard Double Room without Window,1 night ·  December 2018,Couple,"Reviewed: December 5, 2018",Fair,The room was generally ok,"The bed was extremely uncomfortable, the phone didn’t work",5.0
5389,Trangh,United Kingdom,Standard Double Room,1 night ·  December 2018,Couple,"Reviewed: December 5, 2018",Not like it because of the non window room,Location,"Bed and room , also service not good",5.0
5390,Janet,United Kingdom,Standard Single Room,2 nights ·  December 2018,Solo traveler,"Reviewed: December 4, 2018",Very satisfactory.,"Loved the view from my first floor room of the lights reflecting on the water, plus the sea birds swimming around.","No, there was nothing I didn't like so I'm coming back in the new year with my daughter.",10
5391,Svetlana,Italy,Standard Double Room without Window,1 night ·  December 2018,Solo traveler,"Reviewed: December 4, 2018",Wonderful,"Comfy bed, location, very friendly staff","No wifi in rooms, room cleaning wasn't good.",9.2
5392,Petya,Bulgaria,Standard Double Room without Window,3 nights ·  December 2018,Couple,"Reviewed: December 4, 2018",Poor,NA,"The property is run down. The carpet is dirty and the sofas are broken. The bed was very hard and the bedding is borrowed from a camping site. NO WIFI in the room in 2018???? This is ridiculous for me to have to pay for wifi in a hotel in a business district.
We asked for a EU-GB electricity converter, and we were told that we can buy one for GBP5. OK, we will buy one then....yes, but we don't take cards, you have to go to the ATM machine first to take out the money as we only had euros.....It reminded me of my travels in 1998....
Cleaning lady came knocking on the door at 8.30 am like the hotel was on fire :(
Would not recommend this hotel.",3.8
5393,Charlotte,United Kingdom,Standard Double Room,1 night ·  December 2018,Couple,"Reviewed: December 4, 2018",Wonderful,Loved the area,Very old style but nothing to complain about as the price is very decent for London,9.2
